ano;cd_ops;trimestre;receita;despesa;benef;modalidade;port_ops;contratacao
2020;368920;2020Q4;17177903,27;9941252,06;15478,0;Autogestão;Pequeno;Empresarial
2020;412295;2020Q1;9295385,09;5957292,75;4445,0;Autogestão;Pequeno;Empresarial
2020;412295;2020Q2;9280908,43;5754518,74;4445,0;Autogestão;Pequeno;Empresarial
2020;412295;2020Q3;9441195,87;5201925,56;4394,0;Autogestão;Pequeno;Empresarial
2020;412295;2020Q4;9748039,38;7121029,95;4369,0;Autogestão;Pequeno;Empresarial
2020;414026;2020Q1;1473938,15;930233,85;2018,0;Autogestão;Pequeno;Empresarial
2020;307751;2020Q3;1913454,0;1119991,07;1384,0;Autogestão;Pequeno;Empresarial
2020;368920;2020Q1;16601169,51;10449894,64;15635,0;Autogestão;Pequeno;Empresarial
2020;414026;2020Q2;1473681,85;1036002,58;2034,0;Autogestão;Pequeno;Empresarial
2020;414026;2020Q4;1483651,8;835698,26;2016,0;Autogestão;Pequeno;Empresarial
2020;414310;2020Q1;15665851,12;14864203,53;9993,0;Autogestão;Pequeno;Empresarial
2020;414310;2020Q2;15534249,82;13031301,78;10102,0;Autogestão;Pequeno;Empresarial
2020;307751;2020Q1;1844357,67;1874118,99;1340,0;Autogestão;Pequeno;Empresarial
2020;307751;2020Q2;1880016,14;894721,82;1364,0;Autogestão;Pequeno;Empresarial
2020;307751;2020Q4;1968037,63;1273499,41;1407,0;Autogestão;Pequeno;Empresarial
2020;314251;2020Q2;15158500,26;8939451,91;9361,0;Autogestão;Pequeno;Empresarial
2021;420093;2021Q1;627459,1745653611;640314,9930851937;614,0;Autogestão;Pequeno;Empresarial
2021;420093;2021Q2;582503,3745653611;575752,4130851937;614,0;Autogestão;Pequeno;Empresarial
2021;422070;2021Q3;10419361,441432156;8838007,766899366;6468,0;Autogestão;Pequeno;Empresarial
2021;404241;2021Q3;2648561,203187007;2095715,5572556783;3447,0;Autogestão;Pequeno;Empresarial
2021;420093;2021Q4;664206,774908295;611137,1810954954;614,0;Autogestão;Pequeno;Empresarial
2021;422070;2021Q2;10181569,129878696;8406745,970068231;;Autogestão;Pequeno;Empresarial
2021;412295;2021Q4;10347442,329363089;9177098,123002913;4379,0;Autogestão;Pequeno;Empresarial
2021;420093;2021Q3;661550,3759609828;607105,3527341171;614,0;Autogestão;Pequeno;Empresarial
2021;421341;2021Q4;17119022,20124261;13303787,848458178;8017,0;Autogestão;Pequeno;Empresarial
2021;317632;2021Q4;3925,947990404715;1127,7701627979418;277,0;Autogestão;Pequeno;Empresarial
2021;317632;2021Q1;3811,6027236400532;1003,6044035889572;;Autogestão;Pequeno;Empresarial
2021;317632;2021Q2;3820,515245143696;1082,6041942572415;285,0;Autogestão;Pequeno;Empresarial
2021;317632;2021Q3;3909,744040811538;1138,1412393558592;285,0;Autogestão;Pequeno;Empresarial
2021;384704;2021Q1;6542204,29844863;5477451,0863003135;3494,0;Autogestão;Pequeno;Empresarial
2021;384704;2021Q2;6557501,678768335;5908614,488599131;3498,0;Autogestão;Pequeno;Empresarial
2021;422070;2021Q1;10157817,502679665;7793288,923291793;;Autogestão;Pequeno;Empresarial
2021;384704;2021Q3;6710653,266929146;6211723,409721326;3504,0;Autogestão;Pequeno;Empresarial
2021;404241;2021Q1;2582077,7499540662;1847986,250917371;3643,0;Autogestão;Pequeno;Empresarial
2021;404241;2021Q2;2588115,3213220933;1993452,4589753146;3541,0;Autogestão;Pequeno;Empresarial
2021;418374;2021Q4;28833271,979509253;43033036,664114684;17931,0;Autogestão;Pequeno;Empresarial
2021;404241;2021Q4;2659538,1755368332;2076618,782851635;3379,0;Autogestão;Pequeno;Empresarial
2021;384704;2021Q4;6738465,595853889;6155120,365379231;3503,0;Autogestão;Pequeno;Empresarial
2021;421341;2021Q2;16659284,703121742;12770985,613342416;7891,0;Autogestão;Pequeno;Empresarial
2021;421341;2021Q3;17048365,184514068;13426130,686421137;7949,0;Autogestão;Pequeno;Empresarial
2021;327557;2021Q1;17328207,719701935;14595784,633054156;12178,0;Autogestão;Pequeno;Empresarial
2021;417297;2021Q3;30734609,33316999;27660718,005285036;15133,0;Autogestão;Pequeno;Empresarial
2021;418374;2021Q1;69624330,93950924;51277858,46411468;16893,0;Autogestão;Pequeno;Empresarial
2021;357669;2021Q1;4551127,118045703;2852167,378526424;1857,0;Autogestão;Pequeno;Empresarial
2021;343331;2021Q4;17446384,942505613;16294650,260908864;7080,0;Autogestão;Pequeno;Empresarial
2021;343331;2021Q3;17375035,432748213;16191705,631195478;7132,0;Autogestão;Pequeno;Empresarial
2021;343331;2021Q2;16982141,663822614;15398548,122183658;7148,0;Autogestão;Pequeno;Empresarial
2021;343331;2021Q1;16304565,190923559;14270305,215712003;7180,0;Autogestão;Pequeno;Empresarial
2021;421341;2021Q1;16620421,82112157;11839061,281778269;7832,0;Autogestão;Pequeno;Empresarial
2021;343129;2021Q3;139433,46965128055;558721,8938705575;71,0;Autogestão;Pequeno;Empresarial
2021;343129;2021Q2;134703,3034724325;201431,20542659104;71,0;Autogestão;Pequeno;Empresarial
